id,status_group
64842,functional
34360,functional
66144,functional
49487,functional
2858,functional
63073,functional
54968,functional
9634,functional
12199,functional
25698,functional
69104,functional
67317,functional
23033,functional
11325,functional
33774,functional
11935,functional
62466,functional
185,functional
43473,functional
24020,functional
13471,functional
72026,functional
8945,functional
9689,functional
72278,functional
50610,functional
5900,functional
4839,functional
57101,functional
27059,functional
19088,functional
64174,functional
55513,functional
58974,functional
52499,functional
1296,functional
3848,functional
56717,functional
12952,functional
64129,functional
32793,functional
31648,functional
24416,functional
17976,functional
60958,functional
35315,functional
33075,functional
57191,functional
70113,functional
39939,functional
19717,functional
26683,functional
6310,functional
55319,functional
26255,functional
30707,functional
7112,functional
63373,functional
25975,functional
13238,functional
41670,functional
33988,functional
28056,functional
19991,functional
5806,functional
46420,functional
63273,functional
33610,functional
42956,functional
16967,functional
48606,functional
51110,functional
26588,functional
40282,functional
62947,functional
23223,functional
34781,functional
16496,functional
33475,functional
57370,functional
70640,functional
38767,functional
70476,functional
17215,functional
34974,functional
9945,functional
26552,functional
31227,functional
52925,functional
3248,functional
27705,functional
3454,functional
73944,functional
26237,functional
33132,functional
28754,functional
9581,functional
50394,functional
63404,functional
311,functional
16206,functional
72128,functional
26051,functional
46992,functional
49491,functional
45153,functional
3725,functional
71314,functional
9717,functional
27446,functional
72747,functional
15189,functional
47431,functional
12764,functional
25824,functional
10254,functional
29429,functional
73745,functional
40961,functional
69703,functional
19922,functional
16169,functional
32034,functional
35986,functional
21701,functional
53172,functional
18716,functional
40259,functional
29985,functional
66964,functional
41184,functional
27314,functional
62078,functional
16822,functional
4982,functional
43783,functional
53500,functional
64202,functional
36458,functional
10727,functional
36464,functional
11125,functional
48490,functional
17650,functional
68372,functional
21679,functional
3136,functional
15786,functional
19321,functional
47430,functional
52338,functional
30042,functional
70203,functional
25303,functional
56355,functional
51878,functional
31262,functional
52636,functional
20193,functional
53966,functional
2232,functional
4780,functional
47761,functional
24864,functional
29376,functional
30231,functional
34531,functional
46883,functional
60129,functional
38910,functional
11738,functional
55590,functional
37184,functional
71833,functional
60806,functional
20061,functional
46682,functional
65440,functional
53206,functional
10717,functional
47645,functional
70880,functional
13100,functional
15073,functional
13661,functional
29725,functional
